"IdVenta";"Fecha";"IdCliente";"TotalAPagar"
37.039;2021-01-19 13:51:15.000;1.589;98.500
37.040;2021-01-19 14:17:07.000;5.669;71.000
37.041;2021-01-19 14:27:47.000;5.670;215.000
37.042;2021-01-19 14:33:06.000;1;175.000
37.043;2021-01-19 15:00:00.000;4.110;32.500
37.044;2021-01-19 15:05:15.000;1;73.500
37.045;2021-01-19 15:37:07.000;1;81.500
37.046;2021-01-19 15:44:39.000;5.461;42.000
37.047;2021-01-19 15:47:12.000;4.299;76.000
37.048;2021-01-19 16:25:16.000;1;15.000
37.049;2021-01-19 16:43:19.000;5.671;142.000
37.050;2021-01-19 17:20:35.000;1;30.000
37.051;2021-01-20 09:16:03.000;5.103;21.000
37.052;2021-01-20 09:29:31.000;1;22.000
37.053;2021-01-20 09:32:52.000;1;51.500
37.054;2021-01-20 09:46:45.000;1;9.000
37.055;2021-01-20 10:24:33.000;524;21.500
37.056;2021-01-20 10:33:11.000;1;15.000
37.057;2021-01-20 10:59:59.000;4.322;21.500
37.058;2021-01-20 11:19:09.000;1;34.000
37.059;2021-01-20 11:42:41.000;1;40.000
37.060;2021-01-20 12:05:19.000;1;40.000
37.061;2021-01-20 12:15:28.000;1;21.000
37.062;2021-01-20 12:24:37.000;1;21.500
37.063;2021-01-20 12:27:47.000;5.672;48.000
37.064;2021-01-20 12:46:40.000;1;21.500
37.065;2021-01-20 13:05:09.000;1;10.500
37.066;2021-01-20 13:13:40.000;1;64.500
37.067;2021-01-20 13:36:19.000;524;1.009.700
37.068;2021-01-20 13:37:05.000;1;21.500
37.069;2021-01-20 13:53:26.000;5.673;60.500
37.070;2021-01-20 14:06:05.000;706;62.000
37.071;2021-01-20 14:07:38.000;1;10.000
37.072;2021-01-20 14:17:16.000;1;10.000
37.073;2021-01-20 14:54:15.000;1;30.000
37.074;2021-01-20 15:26:24.000;1;21.500
37.075;2021-01-20 15:35:38.000;5.312;18.000
37.076;2021-01-20 16:04:47.000;5.674;36.500
37.077;2021-01-20 16:40:40.000;4.634;31.500
37.078;2021-01-20 16:45:58.000;1;2.000
37.079;2021-01-21 08:52:18.000;5.675;63.000
37.080;2021-01-21 08:55:36.000;2.635;69.000
37.081;2021-01-21 09:49:41.000;561;54.500
37.082;2021-01-21 10:23:36.000;1;21.500
37.083;2021-01-21 10:35:44.000;1;14.000
37.084;2021-01-21 10:49:50.000;3.913;21.000
37.085;2021-01-21 10:58:46.000;452;244.000
37.086;2021-01-21 11:02:13.000;1;21.500
37.087;2021-01-21 11:07:04.000;1;4.000
37.088;2021-01-21 11:31:45.000;1;17.000
37.089;2021-01-21 12:02:10.000;5.676;18.000
37.090;2021-01-21 12:20:31.000;5.677;88.500
37.091;2021-01-21 12:42:45.000;4.123;31.500
37.092;2021-01-21 12:54:16.000;5.678;18.000
37.093;2021-01-21 13:09:26.000;1;21.500
37.094;2021-01-21 13:30:44.000;3.746;63.000
37.095;2021-01-21 14:19:35.000;1;20.000
37.096;2021-01-21 14:57:16.000;1;21.500
37.097;2021-01-21 15:06:59.000;1;15.000
37.098;2021-01-21 16:04:08.000;4.246;108.500
37.099;2021-01-21 16:38:02.000;1;21.500
37.100;2021-01-21 16:52:16.000;4.363;15.000
37.101;2021-01-21 16:54:32.000;1;51.000
37.102;2021-01-22 08:50:19.000;1;22.000
37.103;2021-01-22 09:09:46.000;317;43.000
37.104;2021-01-22 09:27:51.000;1;43.000
37.105;2021-01-22 09:42:04.000;1;10.000
37.106;2021-01-22 09:44:47.000;146;64.500
37.107;2021-01-22 10:21:06.000;3.241;51.000
37.108;2021-01-22 11:13:24.000;1;5.000
37.109;2021-01-22 11:15:49.000;1;21.500
37.110;2021-01-22 11:18:53.000;5.679;18.000
37.111;2021-01-22 11:24:13.000;5.680;32.000
37.112;2021-01-22 11:37:02.000;1;10.000
37.113;2021-01-22 11:39:21.000;1;21.500
37.114;2021-01-22 11:40:38.000;1;21.500
37.115;2021-01-22 12:02:24.000;3.813;21.500
37.116;2021-01-22 12:04:56.000;3.482;95.000
37.117;2021-01-22 12:06:47.000;1;18.000
37.118;2021-01-22 12:26:18.000;5.681;43.000
37.119;2021-01-22 12:48:23.000;5.682;14.000
37.120;2021-01-22 13:01:48.000;1;5.000
37.121;2021-01-22 13:54:08.000;1;21.500
37.122;2021-01-22 15:11:03.000;2.429;94.000
37.123;2021-01-22 16:07:07.000;5.683;39.000
37.124;2021-01-22 16:20:22.000;5.684;85.000
37.125;2021-01-22 16:27:53.000;2.979;86.000
37.126;2021-01-22 16:40:30.000;1;22.000
37.127;2021-01-23 08:55:54.000;5.685;50.000
37.128;2021-01-23 09:01:31.000;1;10.000
37.129;2021-01-23 09:01:47.000;1;10.000
37.130;2021-01-23 09:05:00.000;4.683;104.000
37.131;2021-01-23 09:35:23.000;4.903;220.000
37.132;2021-01-23 09:38:33.000;37;29.000
37.133;2021-01-23 09:41:05.000;1;21.500
37.134;2021-01-23 10:02:25.000;4.999;40.000
37.135;2021-01-23 10:13:38.000;1;34.000
37.136;2021-01-23 10:28:03.000;1;9.000
37.137;2021-01-23 10:40:05.000;5.686;111.000
37.138;2021-01-23 10:59:17.000;5.124;15.000
37.139;2021-01-23 11:16:49.000;1;43.000
37.140;2021-01-23 11:18:37.000;1;100.000
37.141;2021-01-23 11:21:57.000;1;90.000
37.142;2021-01-23 11:22:26.000;3.329;40.000
37.143;2021-01-23 11:43:07.000;1;122.500
37.144;2021-01-23 11:46:32.000;5.687;130.000
37.145;2021-01-23 12:11:47.000;4.809;114.000
37.146;2021-01-23 12:13:48.000;1;11.000
37.147;2021-01-23 12:14:19.000;1;43.000
37.148;2021-01-23 12:17:54.000;4.809;64.000
37.149;2021-01-25 09:11:42.000;1;167.500
37.150;2021-01-25 09:20:31.000;1;15.000
37.151;2021-01-25 09:46:31.000;5.688;22.000
37.152;2021-01-25 09:49:32.000;4.203;41.500
37.153;2021-01-25 10:04:24.000;5.689;40.500
37.154;2021-01-25 10:15:40.000;1;64.000
37.155;2021-01-25 10:21:44.000;1;9.000
37.156;2021-01-25 10:22:35.000;1;9.000
37.157;2021-01-25 10:27:47.000;1;40.000
37.158;2021-01-25 10:43:17.000;1.278;124.000
37.159;2021-01-25 10:44:36.000;4.280;208.000
37.160;2021-01-25 11:09:12.000;1;64.500
37.161;2021-01-25 11:10:21.000;5.690;77.000
37.162;2021-01-25 11:13:34.000;1;29.000
37.163;2021-01-25 11:22:48.000;1;12.000
37.164;2021-01-25 11:30:45.000;1;35.500
37.165;2021-01-25 11:58:00.000;5.209;48.000
37.166;2021-01-25 11:59:10.000;1;63.000
37.167;2021-01-25 12:03:58.000;5.691;48.500
37.168;2021-01-25 12:10:36.000;5.692;107.500
37.169;2021-01-25 12:33:05.000;5.693;40.500
37.170;2021-01-25 12:52:27.000;128;580.000
37.171;2021-01-25 12:57:16.000;5.402;21.500
37.172;2021-01-25 13:15:18.000;1;86.000
37.173;2021-01-25 13:31:08.000;1;21.500
37.174;2021-01-25 14:00:11.000;5.694;43.000
37.175;2021-01-25 14:12:32.000;5.423;14.000
37.176;2021-01-25 14:37:10.000;2.187;43.000
37.177;2021-01-25 14:39:48.000;5.438;50.000
37.178;2021-01-25 14:55:18.000;1;15.000
37.179;2021-01-25 15:10:30.000;1;35.000
37.180;2021-01-25 15:13:24.000;5.695;209.000
37.181;2021-01-25 15:36:06.000;5.696;261.000
37.182;2021-01-25 15:42:37.000;2.466;64.500
37.183;2021-01-25 15:53:40.000;5.697;186.000
37.184;2021-01-25 16:11:01.000;1;33.000
37.185;2021-01-25 16:27:08.000;5.698;110.000
37.186;2021-01-25 16:31:05.000;5.323;58.000
37.187;2021-01-25 16:40:12.000;1;5.000
37.188;2021-01-25 16:44:47.000;5.699;27.000
37.189;2021-01-26 09:07:44.000;1;26.500
37.190;2021-01-26 09:18:00.000;1;64.500
37.191;2021-01-26 09:21:37.000;1;40.000
37.192;2021-01-26 09:31:21.000;1;21.500
37.193;2021-01-26 09:43:03.000;1;27.000
37.194;2021-01-26 09:49:13.000;1;89.000
37.195;2021-01-26 09:50:08.000;5.015;45.000
37.196;2021-01-26 09:55:12.000;1;10.500
37.197;2021-01-26 10:03:37.000;5.700;61.000
37.198;2021-01-26 10:04:25.000;1;7.000
37.199;2021-01-26 10:15:37.000;1;57.000
37.200;2021-01-26 10:24:53.000;5.701;28.000
37.201;2021-01-26 10:55:52.000;5.702;101.000
37.202;2021-01-26 11:45:16.000;1;132.000
37.203;2021-01-26 12:01:52.000;468;110.000
37.204;2021-01-26 12:40:17.000;5.703;90.500
37.205;2021-01-26 12:44:38.000;1;9.000
37.206;2021-01-26 13:23:29.000;1;5.000
37.207;2021-01-26 13:35:21.000;5.704;50.000
37.208;2021-01-26 13:37:54.000;1.734;9.000
37.209;2021-01-26 14:44:29.000;1.232;35.500
37.210;2021-01-26 15:13:39.000;1;20.000
37.211;2021-01-26 15:37:53.000;1;85.000
37.212;2021-01-26 16:20:51.000;4.752;24.000
37.213;2021-01-26 16:24:33.000;4.585;126.000
37.214;2021-01-26 16:32:37.000;1;11.000
37.215;2021-01-26 17:03:53.000;3.427;29.000
37.216;2021-01-27 09:25:34.000;1;21.500
37.217;2021-01-27 09:29:05.000;1;5.000
37.218;2021-01-27 09:29:15.000;3.119;53.000
37.219;2021-01-27 09:35:39.000;1;35.000
37.220;2021-01-27 10:00:00.000;5.705;18.000
37.221;2021-01-27 10:27:16.000;5.706;52.500
37.222;2021-01-27 10:53:52.000;4.843;24.000
37.223;2021-01-27 10:55:47.000;1;29.000
37.224;2021-01-27 11:06:10.000;5.707;140.000
37.225;2021-01-27 11:12:14.000;1;17.000
37.226;2021-01-27 11:20:51.000;76;291.000
37.227;2021-01-27 12:00:50.000;4.876;37.500
37.228;2021-01-27 12:29:42.000;1;80.000
37.229;2021-01-27 12:42:25.000;5.708;48.000
37.230;2021-01-27 12:50:23.000;1;10.000
37.231;2021-01-27 13:11:25.000;1;15.000
37.232;2021-01-27 13:16:53.000;5.235;64.500
37.233;2021-01-27 13:21:52.000;4.468;167.000
37.234;2021-01-27 13:30:35.000;1;63.000
37.235;2021-01-27 13:59:20.000;5.709;45.000
37.236;2021-01-27 14:09:40.000;1;20.000
37.237;2021-01-27 14:28:01.000;5.710;50.000
37.238;2021-01-27 14:30:18.000;1;18.000
37.239;2021-01-27 14:36:34.000;1;106.000
37.240;2021-01-27 14:52:35.000;1;61.000
37.241;2021-01-27 15:00:31.000;1;96.500
37.242;2021-01-27 15:52:34.000;1;9.000
37.243;2021-01-27 15:52:48.000;1;18.000
37.244;2021-01-27 16:02:14.000;1;10.500
37.245;2021-01-27 16:10:07.000;5.711;155.000
37.246;2021-01-27 16:12:24.000;5.221;297.000
37.247;2021-01-27 16:15:44.000;2.063;110.000
37.248;2021-01-27 16:19:58.000;3.237;81.000
37.249;2021-01-27 16:39:11.000;257;24.500
37.250;2021-01-27 16:43:13.000;1;30.000
37.251;2021-01-27 16:43:58.000;1;5.000
37.252;2021-01-28 09:38:37.000;1;20.000
37.253;2021-01-28 10:15:14.000;1;154.000
37.254;2021-01-28 11:23:20.000;4.984;64.500
37.255;2021-01-28 12:06:12.000;4.849;81.000
37.256;2021-01-28 12:10:04.000;1;21.500
37.257;2021-01-28 12:15:05.000;5.712;132.000
37.258;2021-01-28 12:39:17.000;1;20.000
37.259;2021-01-28 12:43:38.000;5.528;48.000
37.260;2021-01-28 12:46:07.000;5.528;144.000
37.261;2021-01-28 13:02:39.000;1;21.500
37.262;2021-01-28 14:27:29.000;1;91.500
37.263;2021-01-28 14:53:59.000;5.713;86.000
37.264;2021-01-28 14:57:59.000;4.028;60.000
37.265;2021-01-28 15:28:44.000;5.714;40.000
37.266;2021-01-28 16:18:49.000;281;150.000
37.267;2021-01-28 16:38:28.000;5.715;271.000
37.268;2021-01-29 08:48:10.000;1;45.000
37.269;2021-01-29 08:59:59.000;1;57.000
37.270;2021-01-29 09:20:27.000;1;18.000
37.271;2021-01-29 09:27:33.000;5.406;30.000
37.272;2021-01-29 10:08:30.000;5.716;21.500
37.273;2021-01-29 10:30:14.000;601;76.500
37.274;2021-01-29 10:44:21.000;5.124;20.000
37.275;2021-01-29 11:06:11.000;1;64.500
37.276;2021-01-29 11:21:57.000;613;62.000
37.277;2021-01-29 11:25:27.000;1;43.000
37.278;2021-01-29 11:29:13.000;5.717;68.000
37.279;2021-01-29 11:30:23.000;4.115;70.000
37.280;2021-01-29 11:39:56.000;5.718;48.000
37.281;2021-01-29 11:41:11.000;1;10.000
37.282;2021-01-29 11:47:40.000;1;36.000
37.283;2021-01-29 12:02:57.000;2.406;107.500
37.284;2021-01-29 12:20:53.000;4.876;48.500
37.285;2021-01-29 12:35:07.000;5.719;15.500
37.286;2021-01-29 13:30:15.000;4.509;77.000
37.287;2021-01-29 13:52:28.000;1;10.000
37.288;2021-01-29 14:47:07.000;4.375;75.000
37.289;2021-01-29 14:58:11.000;1;33.000
37.290;2021-01-29 15:02:30.000;1;21.500
37.291;2021-01-29 15:15:01.000;5.720;59.000
37.292;2021-01-29 15:30:21.000;5.342;43.000
37.293;2021-01-29 15:37:47.000;1;88.000
37.294;2021-01-29 16:18:51.000;1;15.000
37.295;2021-01-29 16:27:46.000;5.721;95.000
37.296;2021-01-29 16:30:35.000;1;35.000
37.297;2021-01-29 16:43:26.000;4.938;77.000
37.298;2021-01-29 16:47:30.000;1;10.000
37.299;2021-01-29 17:00:03.000;1;139.000
37.300;2021-01-29 17:01:31.000;1;21.500
37.301;2021-01-30 09:17:21.000;1;40.000
37.302;2021-01-30 09:20:43.000;5.722;49.500
37.303;2021-01-30 09:26:15.000;4.117;84.500
37.304;2021-01-30 09:42:50.000;1;59.500
37.305;2021-01-30 09:47:36.000;2.979;354.000
37.306;2021-01-30 09:48:25.000;5.723;43.000
37.307;2021-01-30 09:51:22.000;1;43.000
37.308;2021-01-30 09:57:34.000;1;21.500
37.309;2021-01-30 10:04:25.000;5.663;55.000
37.310;2021-01-30 10:05:52.000;5.663;40.000
37.311;2021-01-30 10:06:56.000;1;10.500
37.312;2021-01-30 10:17:12.000;1;107.500
37.313;2021-01-30 10:25:24.000;1;45.000
37.314;2021-01-30 10:31:43.000;1;19.500
37.315;2021-01-30 10:37:28.000;1;31.500
37.316;2021-01-30 10:42:51.000;2.815;40.000
37.317;2021-01-30 11:29:29.000;123;79.500
37.318;2021-01-30 11:35:05.000;5.323;20.000
37.319;2021-01-30 11:46:07.000;1;24.000
37.320;2021-01-30 11:54:55.000;1;31.500
37.321;2021-01-30 12:01:49.000;1;58.500
37.322;2021-01-30 12:26:54.000;5.724;58.000
37.323;2021-01-30 12:33:29.000;1;181.500
37.324;2021-02-01 09:15:33.000;1;17.000
37.325;2021-02-01 09:22:03.000;1.146;17.000
37.326;2021-02-01 09:58:57.000;3.962;209.000
37.327;2021-02-01 10:21:08.000;1;34.000
37.328;2021-02-01 10:28:18.000;4.121;105.000
37.329;2021-02-01 12:49:50.000;1.474;53.000
37.330;2021-02-01 13:43:38.000;5.725;33.000
37.332;2021-02-01 13:51:52.000;419;287.000
37.333;2021-02-01 14:04:22.000;1;10.000
37.334;2021-02-01 14:19:56.000;4.717;45.000
37.335;2021-02-01 14:26:18.000;4.993;101.000
37.336;2021-02-01 14:34:38.000;962;21.500
37.337;2021-02-01 14:48:06.000;1;20.000
37.338;2021-02-01 14:58:01.000;1;10.000
37.339;2021-02-01 15:00:37.000;1.560;145.000
37.340;2021-02-01 15:04:19.000;1;64.500
37.341;2021-02-01 16:08:43.000;1;49.500
37.342;2021-02-01 16:16:05.000;1;18.000
37.343;2021-02-01 16:31:53.000;1;45.000
37.344;2021-02-01 16:37:43.000;5.726;38.500
37.345;2021-02-01 16:43:31.000;4.717;30.000
37.346;2021-02-01 16:51:38.000;1;21.500
37.347;2021-02-02 10:29:45.000;1.321;255.500
37.348;2021-02-02 10:31:52.000;1;21.500
37.349;2021-02-02 10:45:32.000;3.827;20.000
37.350;2021-02-02 10:47:40.000;1.586;129.000
37.352;2021-02-02 11:22:45.000;1;16.000
37.353;2021-02-02 11:32:33.000;1;21.500
37.354;2021-02-02 11:48:17.000;1;10.500
37.355;2021-02-02 11:51:16.000;1;45.000
37.356;2021-02-02 11:55:38.000;4.993;63.000
37.357;2021-02-02 12:15:32.000;5.342;21.500
37.358;2021-02-02 12:38:48.000;1;49.000
37.359;2021-02-02 12:42:29.000;1;60.000
37.360;2021-02-02 13:08:55.000;1;11.000
37.361;2021-02-02 13:13:07.000;1;21.500
37.362;2021-02-02 13:20:39.000;5.727;36.000
37.363;2021-02-02 13:22:46.000;3.636;120.000
37.364;2021-02-02 13:33:05.000;4.992;78.000
37.365;2021-02-02 13:36:36.000;1.059;407.000
37.366;2021-02-02 13:45:25.000;1;94.000
37.367;2021-02-02 13:54:57.000;4.876;18.000
37.368;2021-02-02 14:12:29.000;1;50.000
37.369;2021-02-02 14:20:16.000;5.482;66.000
37.370;2021-02-02 14:31:44.000;1;21.500
37.371;2021-02-02 14:44:36.000;1;5.000
37.372;2021-02-02 14:59:28.000;3.846;20.000
37.373;2021-02-02 15:04:35.000;5.728;221.000
37.374;2021-02-02 15:24:40.000;2.594;95.500
37.375;2021-02-02 15:37:40.000;5.729;20.000
37.376;2021-02-02 15:38:16.000;1;9.000
37.377;2021-02-02 15:41:10.000;1;5.000
37.378;2021-02-02 16:02:42.000;5.730;22.000
37.379;2021-02-02 16:09:45.000;3.119;81.000
37.380;2021-02-02 16:35:10.000;1;21.000
37.381;2021-02-02 16:36:00.000;1;16.000
37.382;2021-02-02 16:44:23.000;1;10.500
37.383;2021-02-02 16:47:28.000;4.938;27.000
37.384;2021-02-02 16:50:38.000;1;17.000
37.386;2021-02-03 08:53:07.000;4.508;70.000
37.387;2021-02-03 08:54:28.000;1;15.000
37.388;2021-02-03 08:58:29.000;5.588;109.500
37.389;2021-02-03 09:02:28.000;4.851;43.000
37.390;2021-02-03 09:11:35.000;5.731;41.000
37.391;2021-02-03 09:14:02.000;1;21.500
37.392;2021-02-03 09:17:46.000;1.225;425.500
37.393;2021-02-03 09:41:08.000;1;36.500
37.394;2021-02-03 09:45:40.000;1;86.000
37.395;2021-02-03 09:47:17.000;1;21.500
37.396;2021-02-03 09:48:28.000;1;26.500
37.397;2021-02-03 09:54:58.000;5.512;150.500
37.398;2021-02-03 10:06:28.000;5.732;103.000
37.399;2021-02-03 10:25:54.000;1;10.500
37.400;2021-02-03 10:34:28.000;5.733;126.500
37.401;2021-02-03 10:54:34.000;766;85.000
37.402;2021-02-03 11:03:54.000;4.671;42.500
37.403;2021-02-03 11:18:53.000;1.517;136.000
37.404;2021-02-03 11:44:56.000;1.018;164.000
37.405;2021-02-03 11:54:55.000;1;274.000
37.406;2021-02-03 12:44:01.000;1;21.500
37.407;2021-02-03 13:03:36.000;1;16.500
37.408;2021-02-03 13:13:01.000;5.734;45.000
37.409;2021-02-03 13:17:45.000;1;15.000
37.410;2021-02-03 13:31:26.000;5.230;115.500
37.411;2021-02-03 13:40:30.000;5.731;44.000
37.412;2021-02-03 13:42:28.000;3.063;14.000
37.413;2021-02-03 13:43:56.000;5.126;21.500
37.414;2021-02-03 13:59:42.000;1;16.000
37.415;2021-02-03 14:32:24.000;5.735;31.500
37.416;2021-02-03 14:34:34.000;1;63.000
37.417;2021-02-03 14:37:13.000;229;145.500
37.418;2021-02-03 14:37:53.000;1;21.500
37.419;2021-02-03 14:38:43.000;1;21.500
37.420;2021-02-03 14:44:51.000;5.736;206.000
37.421;2021-02-03 15:07:27.000;5.727;22.000
37.422;2021-02-03 15:14:57.000;1.663;94.500
37.423;2021-02-03 15:26:10.000;4.931;63.000
37.424;2021-02-03 15:37:33.000;683;37.000
37.425;2021-02-03 15:53:41.000;1.447;74.000
37.426;2021-02-03 15:58:26.000;1;41.500
37.427;2021-02-03 16:05:32.000;5.737;58.000
37.428;2021-02-03 16:09:33.000;5.738;15.000
37.429;2021-02-03 16:11:02.000;1;20.000
37.430;2021-02-03 16:13:02.000;1;10.500
37.431;2021-02-03 16:44:16.000;1;150.000
37.432;2021-02-03 16:47:48.000;5.739;10.000
37.433;2021-02-03 16:59:00.000;1;21.500
37.434;2021-02-03 16:59:40.000;1.615;44.000
37.435;2021-02-03 17:00:25.000;1;21.500
37.436;2021-02-03 17:07:34.000;5.740;103.000
37.437;2021-02-03 17:11:48.000;5.741;49.500
37.438;2021-02-03 17:16:19.000;2.462;64.500
37.439;2021-02-03 17:16:53.000;1;200.000
37.440;2021-02-04 09:25:55.000;1;27.000
37.441;2021-02-04 10:21:12.000;1;30.000
37.442;2021-02-04 10:46:55.000;5.742;30.000
37.443;2021-02-04 11:08:30.000;1;21.500
37.444;2021-02-04 12:03:20.000;123;26.000
37.445;2021-02-04 12:05:50.000;1;18.000
37.446;2021-02-04 12:11:22.000;1;16.000
37.447;2021-02-04 12:30:27.000;1;21.500
37.448;2021-02-04 13:30:20.000;1;87.000
37.449;2021-02-04 13:57:56.000;1;16.000
37.450;2021-02-04 14:04:05.000;480;30.000
37.451;2021-02-04 14:14:05.000;1;172.000
37.452;2021-02-04 14:19:28.000;4.363;30.000
37.453;2021-02-04 14:39:36.000;671;137.000
37.454;2021-02-04 14:41:40.000;5.743;40.000
37.455;2021-02-04 14:58:44.000;5.666;100.000
37.456;2021-02-04 15:16:27.000;1;10.000
37.457;2021-02-04 15:30:46.000;1;21.000
37.458;2021-02-04 15:39:21.000;2.466;79.500
37.459;2021-02-04 16:01:49.000;1.268;89.000
37.460;2021-02-04 16:02:58.000;4.707;67.000
37.461;2021-02-04 17:16:16.000;1;15.000
37.462;2021-02-05 08:39:10.000;5.741;52.000
37.463;2021-02-05 08:48:38.000;3.889;143.500
37.464;2021-02-05 08:52:46.000;3.889;25.500
37.465;2021-02-05 09:06:36.000;5.744;64.500
37.466;2021-02-05 09:21:59.000;1;21.500
37.467;2021-02-05 09:46:30.000;5.336;256.000
37.468;2021-02-05 09:51:02.000;1;21.500
37.469;2021-02-05 09:59:44.000;5.745;86.000
37.470;2021-02-05 10:01:48.000;1;21.500
37.471;2021-02-05 10:37:28.000;1;31.500
37.472;2021-02-05 10:47:39.000;5.746;158.000
37.473;2021-02-05 10:55:58.000;1;21.000
37.474;2021-02-05 10:59:16.000;1;21.000
37.475;2021-02-05 11:01:25.000;1;27.000
37.476;2021-02-05 11:02:36.000;1;21.000
37.477;2021-02-05 11:07:20.000;5.747;111.000
37.479;2021-02-05 11:24:04.000;1;20.000
37.480;2021-02-05 11:26:13.000;1;82.500
37.481;2021-02-05 11:28:34.000;1;16.500
37.482;2021-02-05 11:30:12.000;1;15.000
37.483;2021-02-05 11:31:48.000;5.748;21.500
37.484;2021-02-05 11:54:31.000;1.549;31.000
37.485;2021-02-05 11:59:26.000;5.749;15.000
37.486;2021-02-05 12:17:09.000;162;201.000
37.487;2021-02-05 12:33:44.000;1;26.000
37.488;2021-02-05 12:37:18.000;1;21.000
37.489;2021-02-05 12:48:25.000;1;11.000
37.490;2021-02-05 13:19:27.000;4.910;60.000
37.491;2021-02-05 13:43:15.000;1;9.000
37.492;2021-02-05 13:44:12.000;1;5.000
37.493;2021-02-05 14:39:16.000;1;40.000
37.494;2021-02-05 14:41:21.000;3.035;17.000
37.495;2021-02-05 14:47:52.000;814;115.000
37.496;2021-02-05 15:02:23.000;1;51.000
37.497;2021-02-05 15:07:41.000;1;175.000
37.498;2021-02-05 15:34:02.000;5.750;160.000
37.499;2021-02-05 15:48:41.000;5.323;20.000
37.500;2021-02-05 15:51:25.000;1;19.000
37.501;2021-02-05 16:39:57.000;5.751;127.000
37.502;2021-02-05 16:43:48.000;5.454;10.000
37.503;2021-02-05 16:55:22.000;5.752;44.000
37.505;2021-02-05 17:10:19.000;195;807.500
37.506;2021-02-06 09:13:48.000;1;21.000
37.508;2021-02-06 09:19:38.000;5.113;42.000
37.509;2021-02-06 09:23:45.000;1;15.000
37.510;2021-02-06 09:42:12.000;5.663;60.000
37.511;2021-02-06 09:45:22.000;2.159;53.000
37.512;2021-02-06 09:52:41.000;1;84.000
37.513;2021-02-06 10:09:25.000;5.574;34.000
37.514;2021-02-06 10:14:12.000;1;21.000
37.515;2021-02-06 10:16:06.000;1;30.500
37.516;2021-02-06 10:19:25.000;5.753;126.000
37.517;2021-02-06 10:29:43.000;5.754;120.000
37.518;2021-02-06 10:31:02.000;1;9.000
37.519;2021-02-06 10:36:07.000;5.755;48.000
37.520;2021-02-06 10:37:49.000;5.756;32.000
37.521;2021-02-06 10:45:10.000;1.467;2.000
37.522;2021-02-06 10:46:24.000;1.467;52.000
37.523;2021-02-06 11:10:01.000;5.757;73.000
37.524;2021-02-06 11:12:03.000;3.956;31.000
37.525;2021-02-06 11:15:09.000;3.945;64.500
37.526;2021-02-06 11:18:13.000;5.124;45.000
37.527;2021-02-06 11:43:20.000;5.758;81.000
37.528;2021-02-06 11:47:27.000;5.759;180.000
37.529;2021-02-06 11:51:41.000;1;21.000
37.530;2021-02-06 12:05:32.000;1;64.500
37.531;2021-02-06 12:36:37.000;2.223;149.000
37.532;2021-02-06 12:39:54.000;2.223;82.000
37.533;2021-02-06 12:43:26.000;2.223;66.000
37.534;2021-02-06 12:44:10.000;1;15.000
37.535;2021-02-06 12:45:53.000;2.223;33.000
37.537;2021-02-08 08:53:16.000;4.843;37.000
37.538;2021-02-08 09:27:38.000;1;20.000
37.539;2021-02-08 09:38:25.000;1;15.000
37.540;2021-02-08 09:38:51.000;1;15.000
37.541;2021-02-08 09:40:29.000;1;9.000
37.542;2021-02-08 09:50:06.000;1;107.000
37.543;2021-02-08 09:51:39.000;3.160;79.500
37.544;2021-02-08 09:59:21.000;5.711;197.000
37.545;2021-02-08 10:06:19.000;1;81.500
37.546;2021-02-08 10:13:02.000;1;114.000
37.547;2021-02-08 10:28:32.000;747;45.000
37.548;2021-02-08 10:29:26.000;747;17.000
37.549;2021-02-08 10:31:53.000;1;38.500
37.550;2021-02-08 10:42:33.000;4.409;18.000
37.551;2021-02-08 10:51:55.000;1;21.500
37.552;2021-02-08 11:13:00.000;1;39.000
37.553;2021-02-08 11:32:12.000;1;18.000
37.554;2021-02-08 12:12:45.000;638;76.000
37.555;2021-02-08 12:35:21.000;775;159.000
37.556;2021-02-08 12:37:24.000;1;30.000
37.557;2021-02-08 12:38:19.000;1;4.000
37.558;2021-02-08 12:45:27.000;4.903;73.000
37.559;2021-02-08 13:02:19.000;1;154.000
37.560;2021-02-08 13:22:17.000;5.760;30.000
37.561;2021-02-08 14:11:45.000;1;38.500
37.562;2021-02-08 14:26:35.000;1;35.500
37.563;2021-02-08 15:01:36.000;1.288;75.000
37.564;2021-02-08 15:06:31.000;5.761;21.000
37.565;2021-02-08 15:22:52.000;5.596;110.000
37.566;2021-02-08 15:28:23.000;3.794;68.000
37.567;2021-02-08 15:34:51.000;1;21.500
37.568;2021-02-08 15:37:44.000;1;32.000
37.569;2021-02-08 16:03:40.000;1;144.000
37.570;2021-02-08 16:11:31.000;388;10.000
37.571;2021-02-08 16:20:57.000;2.005;70.000
37.572;2021-02-08 16:22:26.000;2.005;46.000
37.573;2021-02-09 09:18:13.000;1;40.000
37.574;2021-02-09 09:43:12.000;1;16.000
37.575;2021-02-09 10:22:31.000;1;31.500
37.576;2021-02-09 10:25:10.000;1;5.000
37.577;2021-02-09 10:28:10.000;1;84.000
37.578;2021-02-09 10:51:36.000;1;21.500
37.579;2021-02-09 10:56:36.000;5.762;52.000
37.580;2021-02-09 11:07:06.000;1;21.500
37.581;2021-02-09 11:15:25.000;5.749;117.000
37.582;2021-02-09 11:19:27.000;3.931;91.000
37.583;2021-02-09 11:37:52.000;5.763;21.500
37.584;2021-02-09 11:39:38.000;1;10.000
